Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
C2	9	17	92	89	0.978385995209014	
C2	9	18	103	319	0.806882557588065	
C2	9	19	107	463	3.5501720375831E-03	
C2	9	20	123	225	5.60614894473485E-02	
C2	9	21	130	266	0.627014904737967	
C2	9	22	133	157	8.41799070338392E-02	
C2	9	23	148	233	1.0397040209183	
C2	9	24	151	189	0.332180077028982	
C2	9	25	152	68	0.296750289737815	
C2	9	26	158	420	0.497425305387201	
C2	9	27	165	128	0.140989651032228	
C2	9	28	168	293	0.21513451694855	
C2	9	29	203	439	1.58852569625784	
C2	9	30	205	413	1.42729291964406	
C2	9	31	207	171	0.398711624361707	
C2	9	32	213	38	0.491387911349339	
C2	9	33	216	257	8.35047407671655E-02	
C2	9	34	219	226	2.44207436377311	
C2	9	35	234	455	0.201063312632558	
C2	9	36	246	128	0.709407384613195	
C2	9	37	247	96	0.728631388150231	
C2	9	38	254	64	1.36682772653481	
C2	9	39	262	314	0.83534811853406	
C2	9	40	264	382	0.298597205315157	
C2	9	41	275	448	1.12692055518914	
C2	9	42	278	181	1.1725377013509	
C2	9	43	285	269	0.599490984762881	
C2	9	44	293	30	0.147257197667514	
