Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
A2	10	27	224	128	1.18318301094079	
A2	10	28	228	379	1.69077001021942	
A2	10	29	239	69	1.44692138567251	
A2	10	30	249	444	1.07386862499714	
A2	10	31	260	15	1.89390087684679	
A2	10	32	262	312	1.90362689782323	
A2	10	33	268	194	1.63255008193505	
A2	10	34	286	83	1.86912893848555	
A2	10	35	294	390	1.71758375053828	
A2	10	36	304	466	2.121353238238	
A2	10	37	309	317	1.52514604160979	
A2	10	38	317	11	1.14361502114902	
A2	10	39	337	76	0.540635858621223	
A2	10	40	337	437	0.445231891610214	
A2	10	41	342	362	1.05663798738843	
A2	10	42	344	224	2.19550716979948	
A2	10	43	345	255	2.13271640044848	
A2	10	44	358	437	0	
A2	10	45	371	30	1.29287554325462	
A2	10	46	386	21	0.983722393066816	
A2	10	47	394	54	1.24146488676128	
A2	10	48	399	418	0.743901739134149	
A2	10	49	411	269	1.2033409298054	
A2	10	50	420	222	1.67313518955969	
A2	10	51	432	45	0.904480648931051	
A2	10	52	445	472	0.951247695240476	
A2	10	53	453	197	1.30483737268683	
A2	10	54	455	12	1.8926538896796	
A2	10	55	477	95	1.02532921854214	
